group,pre_over_size,std_dev,transmission,manually_inspected,has_dcvs,has_tracing_issues,dont_consider_electrical,notes,in_utct
14777,5.53E-07,1.48E-08,,,,,,,
23236,5.53E-07,5.84E-08,,,,,,,
18987,5.53E-07,7.61E-08,,,,,,,
12346,5.53E-07,1.13E-08,,,,,,,
17628,5.53E-07,1.97E-08,,,,,,,
15902,5.53E-07,4.68E-08,,,,,,,
27099,5.53E-07,4.90E-08,,,,,,,
23102,5.53E-07,2.74E-08,,,,,,,
14780,5.53E-07,5.60E-08,,,,,,,
18912,5.53E-07,1.31E-08,,,,,,,
23674,5.53E-07,4.06E-08,,,,,,,
19898,5.53E-07,1.41E-08,,,,,,,
19719,5.53E-07,1.62E-08,,,,,,,
22800,5.54E-07,2.04E-08,,,,,,,
12189,5.54E-07,2.51E-08,,,,,,,
10686,5.54E-07,4.06E-09,,,,,,,
18553,5.54E-07,3.61E-08,,,,,,,
15222,5.54E-07,1.18E-08,,,,,,,
27260,5.54E-07,6.03E-08,,,,,,,
14076,5.54E-07,1.34E-07,,,,,,,
22192,5.54E-07,1.79E-08,,,,,,,
11583,5.54E-07,4.49E-08,,,,,,,
23802,5.54E-07,1.71E-08,,,,,,,
11925,5.54E-07,2.82E-08,,,,,,,
23715,5.54E-07,6.56E-08,,,,,,,
20921,5.54E-07,4.90E-08,,,,,,,
15265,5.55E-07,1.44E-11,,,,,,,
30887,5.55E-07,3.25E-08,,,,,,,
26840,5.55E-07,1.09E-08,,,,,,,
23262,5.55E-07,8.62E-08,,,,,,,
155040,5.55E-07,6.27E-08,,,,,,,
26554,5.55E-07,1.85E-07,,,,,,,
19093,5.55E-07,1.69E-09,,,,,,,
17946,5.55E-07,3.82E-08,,,,,,,
11834,5.55E-07,1.26E-08,,,,,,,
15612,5.55E-07,3.95E-08,,,,,,,
22906,5.55E-07,4.79E-08,,,,,,,
23215,5.55E-07,1.22E-07,,,,,,,
19475,5.56E-07,4.21E-08,,,,,,,
10933,5.56E-07,4.36E-08,,,,,,,
28270,5.56E-07,5.16E-08,,,,,,,
17237,5.56E-07,1.50E-08,,,,,,,
10197,5.56E-07,5.13E-09,putative neurosecretory,,,,,,
15407,5.56E-07,1.15E-08,,,,,,,
34133,5.56E-07,3.77E-08,,,,,,,
26120,5.56E-07,4.40E-08,,,,,,,
23708,5.56E-07,,,,,,,,
22448,5.56E-07,2.32E-08,,,,,,,
16383,5.56E-07,6.92E-09,,,,,,,
12423,5.57E-07,1.29E-08,,,,,,,
16396,5.57E-07,1.40E-08,,,,,,,
27619,5.57E-07,7.80E-09,,,,,,,
16131,5.57E-07,3.73E-08,,,,,,,
18364,5.57E-07,3.30E-08,,,,,,,
16628,5.57E-07,5.11E-08,,,,,,,
19087,5.57E-07,4.88E-08,,,,,,,
11757,5.57E-07,8.04E-09,,,,,,,
11374,5.57E-07,3.76E-08,,,,,,,
13138,5.58E-07,3.16E-09,,,,,,,
17935,5.58E-07,4.75E-08,,,,,,,
12806,5.58E-07,3.82E-08,,,,,,,
11551,5.58E-07,5.75E-08,,,,,,,
16509,5.58E-07,1.38E-07,,,,,,,
25589,5.58E-07,5.18E-08,,,,,,,
22670,5.58E-07,6.14E-09,,,,,,,
44428,5.58E-07,2.70E-08,,,,,,,
20852,5.58E-07,3.06E-08,,,,,,,
11465,5.58E-07,4.29E-08,,,,,,,
10031,5.58E-07,8.04E-09,,,,,,,
26263,5.58E-07,5.08E-08,,,,,,,
11564,5.58E-07,3.96E-08,,,,,,,
21384,5.58E-07,4.84E-08,,,,,,,
16052,5.58E-07,3.32E-08,,,,,,,
27749,5.58E-07,9.03E-08,,,,,,,
14886,5.58E-07,7.93E-08,,,,,,,
25923,5.59E-07,4.47E-09,,,,,,,
20662,5.59E-07,6.15E-08,,,,,,,
12970,5.59E-07,3.33E-08,,,,,,,
11721,5.59E-07,1.73E-09,,,,,,,
24931,5.59E-07,6.06E-08,,,,,,,
28404,5.59E-07,9.16E-10,,,,,,,
12438,5.59E-07,2.59E-09,,,,,,,
15670,5.59E-07,9.66E-09,,,,,,,
25090,5.59E-07,5.08E-08,,,,,,,
19890,5.59E-07,2.25E-08,,,,,,,
29009,5.59E-07,1.59E-08,,,,,,,
24178,5.59E-07,4.33E-09,,,,,,,
14625,5.59E-07,5.89E-09,,,,,,,
13844,5.59E-07,1.35E-07,,,,,,,
10777,5.59E-07,7.02E-08,,,,,,,
15867,5.59E-07,1.65E-08,,,,,,,
21966,5.59E-07,6.56E-10,,,,,,,
20249,5.60E-07,6.85E-08,,,,,,,
12912,5.60E-07,1.03E-07,,,,,,,
16715,5.60E-07,2.96E-11,,,,,,,
27418,5.60E-07,5.37E-09,,,,,,,
16743,5.60E-07,1.10E-08,,,,,,,
16740,5.60E-07,2.64E-08,,,,,,,
16090,5.60E-07,3.77E-08,,,,,,,
17095,5.60E-07,6.06E-08,,,,,,,
11532,5.60E-07,1.27E-08,,,,,,,
10350,5.60E-07,4.49E-09,,,,,,,
32357,5.60E-07,2.88E-08,,,,,,,
20022,5.61E-07,2.49E-08,,,,,,,
19786,5.61E-07,2.49E-08,,,,,,,
15847,5.61E-07,4.42E-09,,,,,,,
12532,5.61E-07,8.39E-09,,,,,,,
18346,5.61E-07,4.82E-08,,,,,,,
16189,5.61E-07,2.78E-08,,,,,,,
17791,5.61E-07,1.07E-07,,,,,,,
25371,5.61E-07,9.17E-09,,,,,,,
18613,5.61E-07,6.64E-09,,,,,,,
12008,5.61E-07,3.72E-08,,,,,,,
10827,5.61E-07,4.34E-08,,,,,,,
20697,5.61E-07,9.88E-09,,,,,,,
21821,5.61E-07,5.23E-08,,,,,,,
20338,5.61E-07,5.56E-08,,,,,,,
26006,5.61E-07,5.27E-08,,,,,,,
10487,5.62E-07,1.46E-08,,,,,,,
14952,5.62E-07,8.50E-09,,,,,,,
101337,5.62E-07,7.40E-08,,,,,,,
15843,5.62E-07,1.49E-08,,,,,,,
18487,5.62E-07,1.36E-08,,,,,,,
12032,5.62E-07,3.64E-08,,,,,,,
31250,5.62E-07,9.91E-10,,,,,,,
15863,5.62E-07,4.24E-09,,,,,,,
17534,5.62E-07,4.46E-08,,,,,,,
22568,5.62E-07,9.52E-09,,,,,,,
15828,5.62E-07,3.11E-08,,,,,,,
102728,5.62E-07,1.32E-07,,,,,,,
14508,5.62E-07,1.68E-08,,,,,,,
24559,5.62E-07,4.14E-08,,,,,,,
20628,5.63E-07,2.61E-09,,,,,,,
14491,5.63E-07,4.55E-09,,,,,,,
15352,5.63E-07,6.44E-08,,,,,,,
15814,5.63E-07,1.95E-08,,,,,,,
16575,5.63E-07,1.83E-07,,,,,,,
13561,5.63E-07,1.97E-08,,,,,,,
14876,5.63E-07,1.80E-07,,,,,,,
12869,5.63E-07,,,,,,,,
22582,5.63E-07,6.71E-09,,,,,,,
28723,5.63E-07,1.34E-08,,,,,,,
19828,5.63E-07,6.36E-09,,,,,,,
21330,5.63E-07,7.48E-08,,,,,,,
13859,5.63E-07,1.30E-08,,,,,,,
14545,5.64E-07,8.70E-08,,,,,,,
15506,5.64E-07,5.85E-08,,,,,,,
51267,5.64E-07,5.90E-08,,,,,,,
17596,5.64E-07,5.41E-08,,,,,,,
16459,5.64E-07,1.96E-08,,,,,,,
26753,5.64E-07,3.19E-08,,,,,,,
13208,5.64E-07,1.21E-08,,,,,,,
26226,5.64E-07,3.23E-08,,,,,,,
14635,5.64E-07,1.95E-08,,,,,,,
19279,5.65E-07,1.35E-08,,,,,,,
18820,5.65E-07,1.54E-08,,,,,,,
20451,5.65E-07,5.15E-08,,,,,,,
19877,5.65E-07,6.03E-08,,,,,,,
10533,5.65E-07,1.09E-08,,,,,,,
14201,5.65E-07,3.60E-09,,,,,,,
23477,5.65E-07,8.29E-08,,,,,,,
17840,5.65E-07,1.25E-07,,,,,,,
10500,5.65E-07,1.39E-08,,,,,,,
16852,5.65E-07,3.41E-08,,,,,,,
12501,5.65E-07,2.07E-08,,,,,,,
44746,5.65E-07,8.55E-09,,,,,,,
15471,5.65E-07,2.21E-07,,,,,,,
12188,5.65E-07,5.42E-11,,,,,,,
20871,5.65E-07,4.98E-09,,,,,,,
18205,5.66E-07,6.27E-08,,,,,,,
22945,5.66E-07,5.75E-08,,,,,,,
17682,5.66E-07,,,,,,,,
14130,5.66E-07,8.03E-09,,,,,,,
10060,5.66E-07,2.38E-10,,,,,,,
20581,5.66E-07,1.26E-10,,,,,,,
14134,5.66E-07,9.01E-09,,,,,,,
13785,5.66E-07,9.10E-10,,,,,,,
15582,5.66E-07,2.28E-08,,,,,,,
13700,5.66E-07,3.04E-08,,,,,,,
28863,5.67E-07,,,,,,,,
20683,5.67E-07,2.75E-08,,,,,,,
17166,5.67E-07,3.93E-09,,,,,,,
26810,5.67E-07,6.16E-08,,,,,,,
11422,5.67E-07,6.01E-08,,,,,,,
24349,5.67E-07,1.38E-07,,,,,,,
20687,5.67E-07,5.07E-09,,,,,,,
25269,5.67E-07,,,,,,,,
25600,5.67E-07,4.83E-08,,,,,,,
12643,5.67E-07,6.00E-08,,,,,,,
11116,5.67E-07,1.26E-09,,,,,,,
14366,5.67E-07,1.93E-08,,,,,,,
24767,5.67E-07,2.98E-08,,,,,,,
12522,5.67E-07,2.10E-08,,,,,,,
10700,5.67E-07,6.79E-08,,,,,,,
17639,5.67E-07,9.38E-09,,,,,,,
14235,5.67E-07,2.54E-08,,,,,,,
28775,5.68E-07,4.98E-08,,,,,,,
23371,5.68E-07,5.07E-09,,,,,,,
19040,5.68E-07,5.62E-08,,,,,,,
12148,5.68E-07,1.22E-07,,,,,,,
11239,5.68E-07,8.07E-08,,,,,,,
24523,5.68E-07,2.17E-08,,,,,,,
17525,5.68E-07,4.85E-08,,,,,,,
18969,5.68E-07,7.74E-08,,,,,,,
10939,5.68E-07,1.58E-08,,,,,,,
10024,5.69E-07,3.97E-08,,,,,,,
27473,5.69E-07,6.47E-08,,,,,,,
11877,5.69E-07,3.43E-08,,,,,,,
15323,5.69E-07,1.58E-08,,,,,,,
11378,5.69E-07,3.54E-08,,,,,,,
17686,5.69E-07,3.38E-08,,,,,,,
11152,5.69E-07,6.16E-08,,,,,,,
12054,5.69E-07,2.85E-08,,,,,,,
19247,5.69E-07,5.53E-08,,,,,,,
24695,5.69E-07,2.53E-08,,,,,,,
14963,5.69E-07,5.68E-08,,,,,,,
18853,5.69E-07,3.45E-08,,,,,,,
25193,5.69E-07,1.35E-08,,,,,,,
19818,5.69E-07,2.30E-08,,,,,,,
22277,5.69E-07,1.64E-08,,,,,,,
11396,5.69E-07,1.31E-08,,,,,,,
16611,5.69E-07,2.23E-08,,,,,,,
17938,5.69E-07,6.82E-08,,,,,,,
16237,5.69E-07,6.18E-09,,,,,,,
19976,5.69E-07,4.23E-09,,,,,,,
14113,5.70E-07,3.54E-09,,,,,,,
39926,5.70E-07,4.02E-08,,,,,,,
20740,5.70E-07,3.20E-08,,,,,,,
29475,5.70E-07,6.75E-08,,,,,,,
20436,5.70E-07,6.00E-08,,,,,,,
10537,5.70E-07,4.20E-08,,,,,,,
13474,5.70E-07,5.07E-08,,,,,,,
13695,5.70E-07,4.51E-08,,,,,,,
27760,5.70E-07,7.44E-08,,,,,,,
21106,5.70E-07,6.69E-09,,,,,,,
22859,5.70E-07,7.76E-08,,,,,,,
20197,5.70E-07,7.88E-09,,,,,,,
28070,5.70E-07,,,,,,,,
15095,5.70E-07,2.19E-08,,,,,,,
14256,5.70E-07,4.42E-08,,,,,,,
28569,5.71E-07,4.99E-08,,,,,,,
18248,5.71E-07,5.23E-08,,,,,,,
25550,5.71E-07,5.04E-09,,,,,,,
23705,5.71E-07,6.25E-08,,,,,,,
22734,5.71E-07,2.71E-08,,,,,,,
22807,5.71E-07,4.35E-08,,,,,,,
18216,5.71E-07,3.75E-08,,,,,,,
22502,5.71E-07,6.15E-09,,,,,,,
13653,5.71E-07,1.24E-08,,,,,,,
27966,5.71E-07,2.67E-08,,,,,,,
19058,5.71E-07,1.63E-08,,,,,,,
19936,5.71E-07,2.69E-08,,,,,,,
19680,5.71E-07,1.23E-07,,,,,,,
14361,5.71E-07,1.06E-08,,,,,,,
31454,5.71E-07,1.02E-07,,,,,,,
24671,5.71E-07,7.17E-08,,,,,,,
18105,5.71E-07,2.64E-08,,,,,,,
23554,5.72E-07,6.56E-09,,,,,,,
20335,5.72E-07,2.92E-08,,,,,,,
30584,5.72E-07,4.61E-08,,,,,,,
10716,5.72E-07,6.74E-09,,,,,,,
16473,5.72E-07,3.21E-08,,,,,,,
15951,5.72E-07,1.98E-08,,,,,,,
14830,5.72E-07,3.55E-08,,,,,,,
16612,5.72E-07,2.72E-08,,,,,,,
17002,5.72E-07,1.59E-08,,,,,,,
13871,5.72E-07,2.63E-08,,,,,,,
17098,5.73E-07,1.44E-08,,,,,,,
17565,5.73E-07,2.84E-09,,,,,,,
24745,5.73E-07,3.48E-08,,,,,,,
27164,5.73E-07,3.95E-08,,,,,,,
10606,5.73E-07,2.54E-08,,,,,,,
24562,5.73E-07,8.93E-08,,,,,,,
15596,5.73E-07,5.05E-08,,,,,,,
11589,5.73E-07,1.82E-09,,,,,,,
16493,5.73E-07,3.36E-08,,,,,,,
22164,5.73E-07,9.01E-09,,,,,,,
14737,5.73E-07,6.04E-09,,,,,,,
11442,5.74E-07,4.50E-09,,,,,,,
11862,5.74E-07,1.71E-08,,,,,,,
17270,5.74E-07,8.16E-09,,,,,,,
20609,5.74E-07,4.05E-08,,,,,,,
22132,5.74E-07,1.09E-07,,,,,,,
12070,5.74E-07,4.81E-08,,,,,,,
10677,5.75E-07,3.61E-08,,,,,,,
16128,5.75E-07,2.23E-08,,,,,,,
34093,5.75E-07,1.98E-08,,,,,,,
18712,5.75E-07,2.48E-08,,,,,,,
28107,5.75E-07,4.28E-09,,,,,,,
20176,5.75E-07,5.13E-08,,,,,,,
23523,5.75E-07,1.05E-07,,,,,,,
22099,5.75E-07,6.71E-09,,,,,,,
16130,5.75E-07,2.15E-08,,,,,,,
26828,5.75E-07,4.32E-08,,,,,,,
14040,5.75E-07,3.92E-09,,,,,,,
22176,5.75E-07,1.30E-08,,,,,,,
10875,5.75E-07,3.01E-08,,,,,,,
18531,5.75E-07,5.67E-09,,,,,,,
19722,5.75E-07,4.58E-08,,,,,,,
24543,5.75E-07,8.16E-09,,,,,,,
14825,5.76E-07,5.69E-08,,,,,,,
22899,5.76E-07,1.56E-08,,,,,,,
16239,5.76E-07,2.36E-08,,,,,,,
19616,5.76E-07,2.06E-08,,,,,,,
25043,5.76E-07,6.98E-08,,,,,,,
26747,5.76E-07,1.05E-08,,,,,,,
24740,5.76E-07,4.63E-08,,,,,,,
17457,5.76E-07,2.20E-08,,,,,,,
15860,5.76E-07,8.90E-09,,,,,,,
22178,5.77E-07,3.49E-08,,,,,,,
11912,5.77E-07,8.11E-08,,,,,,,
16478,5.77E-07,1.66E-09,,,,,,,
14640,5.77E-07,7.72E-08,,,,,,,
19327,5.77E-07,1.07E-07,,,,,,,
27690,5.77E-07,,,,,,,,
12079,5.77E-07,6.04E-09,,,,,,,
26519,5.77E-07,1.39E-08,,,,,,,
18764,5.77E-07,4.23E-08,,,,,,,
22824,5.77E-07,1.00E-07,,,,,,,
16681,5.77E-07,1.12E-08,,,,,,,
14098,5.77E-07,6.90E-08,,,,,,,
11085,5.77E-07,2.40E-08,,,,,,,
17831,5.77E-07,,,,,,,,
15904,5.77E-07,3.51E-08,,,,,,,
22849,5.77E-07,3.18E-08,,,,,,,
15393,5.77E-07,9.61E-08,,,,,,,
27576,5.77E-07,6.22E-09,,,,,,,
19567,5.77E-07,2.09E-08,,,,,,,
14607,5.78E-07,1.23E-08,,,,,,,
13598,5.78E-07,1.94E-08,,,,,,,
20528,5.78E-07,1.09E-07,,,,,,,
13000,5.78E-07,2.28E-08,,,,,,,
18823,5.78E-07,3.92E-08,,,,,,,
34367,5.78E-07,3.98E-08,,,,,,,
27888,5.78E-07,2.61E-08,,,,,,,
23433,5.78E-07,2.17E-08,,,,,,,
10438,5.78E-07,8.82E-09,,,,,,,
31042,5.79E-07,4.58E-08,,,,,,,
28009,5.79E-07,,,,,,,,
23434,5.79E-07,7.20E-08,,,,,,,
10477,5.79E-07,,putative neurosecretory,,,,,,
23011,5.79E-07,6.57E-08,,,,,,,
11514,5.79E-07,7.32E-09,,,,,,,
19305,5.79E-07,2.11E-08,,,,,,,
20504,5.79E-07,4.60E-08,,,,,,,
20796,5.80E-07,4.85E-08,,,,,,,
17528,5.80E-07,4.50E-08,,,,,,,
27872,5.80E-07,8.23E-09,,,,,,,
14891,5.80E-07,2.89E-08,,,,,,,
23703,5.80E-07,3.38E-09,,,,,,,
18302,5.80E-07,1.14E-08,,,,,,,
22162,5.80E-07,1.25E-07,,,,,,,
16343,5.80E-07,2.45E-08,,,,,,,
10341,5.80E-07,9.97E-09,,,,,,,
15421,5.80E-07,4.96E-08,,,,,,,
14418,5.80E-07,1.48E-08,,,,,,,
18515,5.80E-07,2.53E-08,,,,,,,
11450,5.81E-07,2.05E-08,,,,,,,
22518,5.81E-07,1.16E-08,,,,,,,
13197,5.81E-07,9.73E-08,,,,,,,
19136,5.81E-07,5.30E-09,,,,,,,
11444,5.81E-07,3.35E-09,,,,,,,
13769,5.81E-07,7.75E-08,,,,,,,
22489,5.81E-07,1.46E-08,,,,,,,
16989,5.81E-07,3.00E-08,,,,,,,
12030,5.81E-07,2.02E-08,,,,,,,
14857,5.81E-07,3.09E-08,,,,,,,
21771,5.81E-07,2.44E-08,,,,,,,
15868,5.81E-07,3.54E-08,,,,,,,
17157,5.81E-07,2.19E-08,,,,,,,
16787,5.81E-07,1.40E-08,,,,,,,
28106,5.81E-07,5.50E-08,,,,,,,
11381,5.81E-07,8.66E-11,,,,,,,
27677,5.82E-07,5.94E-08,,,,,,,
19566,5.82E-07,9.69E-09,,,,,,,
21353,5.82E-07,4.89E-08,,,,,,,
31887,5.82E-07,3.12E-09,,,,,,,
12995,5.82E-07,1.17E-08,,,,,,,
23977,5.82E-07,2.08E-08,,,,,,,
14064,5.82E-07,2.31E-08,,,,,,,
20613,5.82E-07,4.56E-08,,,,,,,
100000,5.82E-07,1.18E-08,,,,,,,
11190,5.82E-07,2.17E-08,,,,,,,
15636,5.83E-07,3.11E-09,,,,,,,
15936,5.83E-07,8.62E-09,,,,,,,
23885,5.83E-07,9.94E-08,,,,,,,
20903,5.83E-07,2.00E-08,,,,,,,
18665,5.83E-07,8.89E-08,,,,,,,
18900,5.83E-07,2.11E-08,,,,,,,
18958,5.83E-07,4.09E-08,,,,,,,
17941,5.83E-07,4.15E-08,,,,,,,
18651,5.83E-07,1.52E-09,,,,,,,
19831,5.83E-07,1.60E-08,,,,,,,
13925,5.84E-07,5.58E-08,,,,,,,
11822,5.84E-07,1.69E-08,,,,,,,
22065,5.84E-07,2.55E-08,,,,,,,
10072,5.84E-07,1.28E-08,,,,,,,
153347,5.84E-07,4.78E-09,,,,,,,
25764,5.84E-07,4.62E-08,,,,,,,
12655,5.85E-07,4.59E-08,,,,,,,
14797,5.85E-07,7.07E-10,,,,,,,
13004,5.85E-07,6.36E-09,,,,,,,
31370,5.85E-07,6.03E-08,,,,,,,
10651,5.85E-07,3.32E-08,,,,,,,
17953,5.85E-07,3.24E-08,,,,,,,
18957,5.85E-07,2.10E-08,,,,,,,
31030,5.85E-07,2.52E-08,,,,,,,
22778,5.85E-07,9.82E-08,,,,,,,
13582,5.85E-07,2.18E-08,,,,,,,
23606,5.85E-07,1.74E-08,electrical,,,,,,
18877,5.85E-07,1.45E-09,,,,,,,
12372,5.85E-07,7.33E-08,,,,,,,
17178,5.86E-07,2.10E-08,,,,,,,
11309,5.86E-07,5.68E-08,,,,,,,
30813,5.86E-07,5.34E-09,,,,,,,
157530,5.86E-07,5.89E-09,,,,,,,
22732,5.86E-07,1.41E-08,,,,,,,
14310,5.87E-07,6.59E-08,,,,,,,
15656,5.87E-07,1.62E-07,,,,,,,
18239,5.87E-07,2.34E-08,,,,,,,
28331,5.87E-07,2.22E-08,,,,,,,
26282,5.87E-07,5.87E-08,,,,,,,
16953,5.87E-07,4.28E-08,,,,,,,
28555,5.87E-07,3.84E-08,,,,,,,
26804,5.87E-07,2.08E-08,,,,,,,
15041,5.87E-07,8.47E-09,,,,,,,
19154,5.87E-07,1.74E-08,,,,,,,
16802,5.87E-07,1.94E-08,,,,,,,
19631,5.87E-07,9.26E-08,,,,,,,
13136,5.87E-07,1.18E-08,,,,,,,
13918,5.87E-07,1.08E-08,,,,,,,
12138,5.88E-07,5.76E-09,,,,,,,
24222,5.88E-07,4.06E-08,,,,,,,
22315,5.88E-07,6.07E-08,,,,,,,
25074,5.88E-07,,,,,,,,
23330,5.88E-07,2.85E-08,,,,,,,
18196,5.88E-07,1.64E-08,,,,,,,
19532,5.88E-07,2.26E-08,,,,,,,
10982,5.88E-07,2.08E-08,,,,,,,
24128,5.88E-07,3.31E-08,,,,,,,
25114,5.88E-07,3.50E-08,,,,,,,
10301,5.88E-07,3.03E-08,,,,,,,
20788,5.88E-07,3.40E-08,,,,,,,
11659,5.88E-07,1.74E-08,,,,,,,
17861,5.88E-07,6.94E-08,,,,,,,
21082,5.88E-07,2.06E-08,,,,,,,
16565,5.88E-07,2.53E-08,,,,,,,
13611,5.89E-07,2.47E-09,,,,,,,
17496,5.89E-07,2.87E-08,,,,,,,
28585,5.89E-07,4.22E-08,,,,,,,
25995,5.89E-07,7.42E-08,,,,,,,
16108,5.89E-07,3.51E-08,,,,,,,
13465,5.89E-07,2.24E-08,,,,,,,
15588,5.89E-07,3.22E-08,,,,,,,
153237,5.89E-07,,,,,,,,
16145,5.89E-07,7.95E-08,,,,,,,
11118,5.89E-07,1.54E-08,,,,,,,
23383,5.89E-07,1.58E-08,,,,,,,
15002,5.89E-07,3.94E-10,,,,,,,
20262,5.89E-07,6.42E-09,,,,,,,
20198,5.89E-07,1.29E-07,,,,,,,
11325,5.89E-07,9.87E-08,,,,,,,
17598,5.89E-07,1.28E-08,,,,,,,
13516,5.89E-07,,,,,,,,
19016,5.89E-07,1.20E-08,,,,,,,
20996,5.90E-07,4.68E-10,,,,,,,
17112,5.90E-07,2.45E-08,,,,,,,
13096,5.90E-07,1.92E-08,,,,,,,
15200,5.90E-07,9.90E-09,,,,,,,
22298,5.90E-07,7.39E-08,,,,,,,
16584,5.90E-07,1.55E-09,,,,,,,
17427,5.90E-07,3.78E-08,,,,,,,
15679,5.90E-07,,,,,,,,
14520,5.90E-07,9.61E-09,,,,,,,
19781,5.90E-07,4.97E-08,,,,,,,
15820,5.91E-07,3.74E-08,,,,,,,
14681,5.91E-07,3.37E-08,,,,,,,
13728,5.91E-07,1.61E-09,,,,,,,
14372,5.91E-07,3.97E-08,,,,,,,
15494,5.91E-07,4.42E-08,,,,,,,
19961,5.91E-07,1.29E-07,,,,,,,
19572,5.91E-07,3.00E-08,,,,,,,
25156,5.91E-07,1.18E-08,,,,,,,
22853,5.91E-07,2.58E-08,,,,,,,
33325,5.91E-07,6.99E-08,,,,,,,
23039,5.91E-07,5.30E-08,,,,,,,
23328,5.91E-07,8.38E-09,,,,,,,
21823,5.91E-07,1.20E-07,,,,,,,
12001,5.92E-07,7.82E-10,,,,,,,
11110,5.92E-07,3.38E-09,,,,,,,
11988,5.92E-07,1.05E-09,,,,,,,
23124,5.92E-07,8.30E-08,,,,,,,
13623,5.92E-07,,,,,,,,
12519,5.92E-07,1.05E-08,,,,,,,
25593,5.92E-07,5.92E-08,,,,,,,
19835,5.92E-07,2.63E-08,,,,,,,
15891,5.92E-07,1.47E-08,,,,,,,
19090,5.92E-07,8.57E-09,,,,,,,
11028,5.92E-07,3.54E-08,,,,,,,
13780,5.92E-07,1.35E-08,,,,,,,
12961,5.92E-07,1.23E-08,,,,,,,
11866,5.92E-07,1.78E-08,,,,,,,
22485,5.92E-07,8.44E-08,,,,,,,
26520,5.92E-07,1.43E-08,,,,,,,
17040,5.92E-07,1.75E-08,,,,,,,
19622,5.92E-07,5.53E-08,,,,,,,
17094,5.92E-07,1.15E-07,,,,,,,
22920,5.92E-07,1.22E-07,,,,,,,
19510,5.92E-07,9.43E-09,,,,,,,
20512,5.93E-07,4.55E-08,,,,,,,
12565,5.93E-07,,,,,,,,
20435,5.93E-07,3.85E-08,,,,,,,
17642,5.93E-07,1.03E-07,,,,,,,
14698,5.93E-07,8.68E-09,,,,,,,
21881,5.93E-07,4.27E-08,,,,,,,
15430,5.93E-07,3.58E-08,,,,,,,
11626,5.93E-07,4.05E-08,,,,,,,
20594,5.93E-07,2.22E-08,,,,,,,
32860,5.93E-07,8.05E-09,,,,,,,
21132,5.93E-07,1.06E-08,,,,,,,
24886,5.93E-07,8.48E-09,,,,,,,
14754,5.93E-07,2.37E-08,,,,,,,
10141,5.93E-07,3.74E-09,,,,,,,
10231,5.94E-07,9.76E-08,,,,,,,
22084,5.94E-07,9.87E-09,,,,,,,
14189,5.94E-07,2.29E-08,,,,,,,
26980,5.94E-07,2.03E-08,,,,,,,
20890,5.94E-07,3.78E-08,,,,,,,
27834,5.94E-07,2.49E-08,,,,,,,
23302,5.94E-07,5.91E-08,,,,,,,
20355,5.94E-07,2.50E-08,,,,,,,
19014,5.94E-07,3.68E-08,,,,,,,
20736,5.94E-07,1.33E-08,,,,,,,
16206,5.94E-07,6.03E-09,,,,,,,
16528,5.95E-07,3.12E-08,,,,,,,
14120,5.95E-07,2.29E-08,,,,,,,
11245,5.95E-07,7.92E-09,,,,,,,
22977,5.95E-07,2.87E-08,,,,,,,
10901,5.95E-07,5.29E-09,,,,,,,
19126,5.95E-07,9.29E-09,,,,,,,
19702,5.95E-07,,,,,,,,
32097,5.95E-07,,,,,,,,
22759,5.95E-07,8.53E-08,,,,,,,
22022,5.95E-07,2.22E-08,,,,,,,
11906,5.95E-07,2.55E-08,,,,,,,
17727,5.95E-07,4.66E-08,,,,,,,
14727,5.95E-07,1.03E-08,,,,,,,
12861,5.95E-07,1.23E-08,,,,,,,
23681,5.95E-07,3.22E-09,,,,,,,
12088,5.96E-07,1.10E-08,,,,,,,
13869,5.96E-07,7.79E-08,,,,,,,
13525,5.96E-07,1.88E-08,,,,,,,
24432,5.96E-07,1.29E-08,,,,,,,
24188,5.96E-07,5.85E-08,,,,,,,
26097,5.96E-07,1.01E-07,,,,,,,
21533,5.96E-07,2.65E-08,,,,,,,
23514,5.96E-07,2.39E-08,,,,,,,
17304,5.96E-07,1.79E-07,,,,,,,
10690,5.96E-07,1.09E-08,,,,,,,
15925,5.96E-07,3.96E-08,,,,,,,
15063,5.96E-07,2.10E-09,,,,,,,
12285,5.97E-07,7.32E-09,,,,,,,
15737,5.97E-07,1.13E-07,,,,,,,
29051,5.97E-07,2.71E-09,,,,,,,
15914,5.97E-07,2.06E-08,,,,,,,
25427,5.97E-07,1.67E-09,,,,,,,
21471,5.97E-07,4.23E-08,,,,,,,
25811,5.97E-07,2.90E-08,,,,,,,
25430,5.97E-07,7.45E-08,,,,,,,
10408,5.97E-07,8.76E-09,,,,,,,
15637,5.97E-07,3.96E-08,,,,,,,
31505,5.97E-07,5.74E-08,,,,,,,
15492,5.97E-07,8.65E-08,,,,,,,
21460,5.98E-07,1.39E-07,,,,,,,
27044,5.98E-07,5.30E-09,,,,,,,
23833,5.98E-07,7.21E-08,,,,,,,
10734,5.98E-07,2.10E-08,,,,,,,
21436,5.98E-07,6.02E-08,,,,,,,
25827,5.98E-07,4.07E-08,,,,,,,
13584,5.98E-07,5.90E-09,,,,,,,
12217,5.98E-07,1.69E-08,,,,,,,
23525,5.98E-07,3.72E-08,,,,,,,
16593,5.98E-07,7.36E-08,,,,,,,
10280,5.98E-07,1.13E-08,,,,,,,
